1571936150,DEPOSIT,ETH,0.627446
1571936063,WITHDRAWAL,BTC,0.286457
1571935997,DEPOSIT,BTC,0.524809
1571935904,WITHDRAWAL,ETH,0.421414
1571935834,WITHDRAWAL,XRP,0.803441
1571935812,WITHDRAWAL,BTC,0.185137
1571935754,DEPOSIT,BTC,0.699742
1571935749,WITHDRAWAL,ETH,0.354617
1571935741,DEPOSIT,BTC,0.205424
1571935707,DEPOSIT,BTC,0.050966
1571935636,DEPOSIT,ETH,0.826655
1571935598,WITHDRAWAL,BTC,0.615745
1571935580,DEPOSIT,ETH,0.326230
1571935506,DEPOSIT,ETH,0.406721
1571935427,WITHDRAWAL,XRP,0.059554
1571935415,WITHDRAWAL,BTC,0.837593
1571935326,DEPOSIT,ETH,0.106072
1571935265,DEPOSIT,BTC,0.008191
1571935187,WITHDRAWAL,XRP,0.891779
1571935178,DEPOSIT,ETH,0.226335
1571935108,WITHDRAWAL,XRP,0.203795
1571935106,WITHDRAWAL,XRP,0.857974
1571935056,DEPOSIT,XRP,0.254584
1571934994,DEPOSIT,ETH,0.151800
1571934897,DEPOSIT,BTC,0.441174
1571934824,DEPOSIT,XRP,0.423179
1571934750,DEPOSIT,XRP,0.846705
1571934728,DEPOSIT,BTC,0.073683
1571934715,DEPOSIT,BTC,0.266648
1571934699,WITHDRAWAL,ETH,0.642966
1571934651,WITHDRAWAL,ETH,0.645674
1571934629,DEPOSIT,ETH,0.270118
1571934563,WITHDRAWAL,ETH,0.931951
